"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg","FTG_Groups_1","biop_152_codes","biop_152_names"
"201","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"M_albidus_wo",9992,"othercyclo"
"202","20200604-27-918","2020-06-04","27-918","M_edax_eggs",66,0,1.1088897253,NA,"Mesocyclops_eggs",994,"Cop eggs"
"203","20200604-27-918","2020-06-04","27-918","M_edax_w_eggs",4,0.3840310736,3.89886234243942,1.15625,"Mesocyclops_spp_w",40,"Meso.edax"
"204","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"Mesocyclops_spp_w",40,"Meso.edax"
"205","20200604-27-918","2020-06-04","27-918","M_edax_wo_eggs",0,0,0,NA,"Mesocyclops_spp_wo",40,"Meso.edax"
"206","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"Mesocyclops_spp_wo",40,"Meso.edax"
"207","20200604-27-918","2020-06-04","27-918","M_rubellus_eggs",0,0,0,NA,"M_rubellus_eggs",994,"Cop eggs"
"208","20200604-27-918","2020-06-04","27-918","M_rubellus_w_eggs",0,0,0,NA,"M_rubellus_w",9992,"othercyclo"
"209","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"M_rubellus_w",9992,"othercyclo"
"210","20200604-27-918","2020-06-04","27-918","M_rubellus_wo_eggs",0,0,0,NA,"M_rubellus_wo",9992,"othercyclo"
"211","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"M_rubellus_wo",9992,"othercyclo"
"212","20200604-27-918","2020-06-04","27-918","Macrothrix_eggs",0,0,0,NA,"Macrothrix_spp_eggs",993,"Clad eggs"
"213","20200604-27-918","2020-06-04","27-918","Macrothrix_w_eggs",0,0,0,NA,"Macrothrix_spp_w",990,"unkclad.d"
"214","20200604-27-918","2020-06-04","27-918","Macrothrix_wo_eggs",0,0,0,NA,"Macrothrix_spp_wo",990,"unkclad.d"
"215","20200604-27-918","2020-06-04","27-918","Moina_eggs",0,0,0,NA,"Moina_spp_eggs",993,"Clad eggs"
"216","20200604-27-918","2020-06-04","27-918","Moina_w_eggs",0,0,0,NA,"Moina_spp_w",990,"unkclad.d"
"217","20200604-27-918","2020-06-04","27-918","Moina_wo_eggs",0,0,0,NA,"Moina_spp_wo",990,"unkclad.d"
"218","20200604-27-918","2020-06-04","27-918","Monostyla",0,0,0,NA,"Monostyla sp.",9995,"rotifer"
"219","20200604-27-918","2020-06-04","27-918","Notholca",0,0,0,NA,"Notholca sp.",9995,"rotifer"
"220","20200604-27-918","2020-06-04","27-918","O_birgei_eggs",0,0,0,NA,"O_birgei_eggs",994,"Cop eggs"
"221","20200604-27-918","2020-06-04","27-918","O_birgei_w_eggs",0,0,0,NA,"O_birgei_w",15,"Dia.Birg"
"222","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"O_birgei_w",15,"Dia.Birg"
"223","20200604-27-918","2020-06-04","27-918","O_birgei_wo_eggs",0,0,0,NA,"O_birgei_wo",15,"Dia.Birg"
"224","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"O_birgei_wo",15,"Dia.Birg"
"225","20200604-27-918","2020-06-04","27-918","P_chiltoni_eggs",0,0,0,NA,"P_chiltoni_eggs",994,"Cop eggs"
"226","20200604-27-918","2020-06-04","27-918","P_chiltoni_w_eggs",0,0,0,NA,"P_chiltoni_w",9992,"othercyclo"
"227","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"P_chiltoni_w",9992,"othercyclo"
"228","20200604-27-918","2020-06-04","27-918","P_chiltoni_wo_eggs",0,0,0,NA,"P_chiltoni_wo",9992,"othercyclo"
"229","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"P_chiltoni_wo",9992,"othercyclo"
"230","20200604-27-918","2020-06-04","27-918","P_hudsoni",0,0,0,NA,"Bipalpus hudsoni",9995,"rotifer"
"231","20200604-27-918","2020-06-04","27-918","P_poppei_eggs",0,0,0,NA,"P_f_poppei_eggs",994,"Cop eggs"
"232","20200604-27-918","2020-06-04","27-918","P_poppei_w_eggs",0,0,0,NA,"P_f_poppei_w",186,"Pa.F.Pop"
"233","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"P_f_poppei_w",186,"Pa.F.Pop"
"234","20200604-27-918","2020-06-04","27-918","P_poppei_wo_eggs",0,0,0,NA,"P_f_poppei_wo",186,"Pa.F.Pop"
"235","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"P_f_poppei_wo",186,"Pa.F.Pop"
"236","20200604-27-918","2020-06-04","27-918","Platyias",0,0,0,NA,"Platyias sp.",9995,"rotifer"
"237","20200604-27-918","2020-06-04","27-918","Pleuroxus_eggs",0,0,0,NA,"Pleuroxus_spp_eggs",993,"Clad eggs"
"238","20200604-27-918","2020-06-04","27-918","Pleuroxus_w_eggs",0,0,0,NA,"Pleuroxus_spp_w",990,"unkclad.d"
"239","20200604-27-918","2020-06-04","27-918","Pleuroxus_wo_eggs",0,0,0,NA,"Pleuroxus_spp_wo",990,"unkclad.d"
"240","20200604-27-918","2020-06-04","27-918","Ploesoma_sp",4,0.3840310737,0,NA,NA,NA,NA
"241","20200604-27-918","2020-06-04","27-918","Polyarthra",80,7.680621474,5.68365989076,NA,"Polyarthra sp.",9995,"rotifer"
"242","20200604-27-918","2020-06-04","27-918","Rare_Cladoceran_eggs",0,0,0,NA,"Rare_Cladoceran_eggs",993,"Clad eggs"
"243","20200604-27-918","2020-06-04","27-918","Rare_Copepod_eggs",0,0,0,NA,"Rare_copepod_eggs",994,"Cop eggs"
"244","20200604-27-918","2020-06-04","27-918","S_calanoides",0,0,0,NA,"S_calanoides",811,"S.Cal.Cp"
"245","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_calanoides",811,"S.Cal.Cp"
"246","20200604-27-918","2020-06-04","27-918","S_crystallina_eggs",0,0,0,NA,"Sida_crystallina_eggs",993,"Clad eggs"
"247","20200604-27-918","2020-06-04","27-918","S_crystallina_w_eggs",0,0,0,NA,"Sida_crystallina_w",128,"Sida.Crys"
"248","20200604-27-918","2020-06-04","27-918","S_crystallina_wo_eggs",0,0,0,NA,"Sida_crystallina_wo",128,"Sida.Crys"
"249","20200604-27-918","2020-06-04","27-918","S_oregonensis_eggs",0,0,0,NA,"S_oregonensis_wggs",994,"Cop eggs"
"250","20200604-27-918","2020-06-04","27-918","S_oregonensis_w_eggs",0,0,0,NA,"S_oregonensis_w",58,"Di.Oregon"
"251","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_oregonensis_w",58,"Di.Oregon"
"252","20200604-27-918","2020-06-04","27-918","S_oregonensis_wo_eggs",0,0,0,NA,"S_oregonensis_wo",58,"Di.Oregon"
"253","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_oregonensis_wo",58,"Di.Oregon"
"254","20200604-27-918","2020-06-04","27-918","S_pallidus_eggs",0,0,0,NA,"S_pallidus_eggs",994,"Cop eggs"
"255","20200604-27-918","2020-06-04","27-918","S_pallidus_w_eggs",0,0,0,NA,"S_pallidus_w",9993,"othercala"
"256","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_pallidus_w",9993,"othercala"
"257","20200604-27-918","2020-06-04","27-918","S_pallidus_wo_eggs",0,0,0,NA,"S_pallidus_wo",9993,"othercala"
"258","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_pallidus_wo",9993,"othercala"
"259","20200604-27-918","2020-06-04","27-918","S_pygmaeus_eggs",0,0,0,NA,"S_pygmaeus_eggs",994,"Cop eggs"
"260","20200604-27-918","2020-06-04","27-918","S_pygmaeus_w_eggs",0,0,0,NA,"S_pygmaeus_w",9993,"othercala"
"261","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_pygmaeus_w",9993,"othercala"
"262","20200604-27-918","2020-06-04","27-918","S_pygmaeus_wo_eggs",0,0,0,NA,"S_pygmaeus_wo",9993,"othercala"
"263","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_pygmaeus_wo",9993,"othercala"
"264","20200604-27-918","2020-06-04","27-918","S_reighardi_eggs",0,0,0,NA,"S_reighardi_eggs",994,"Cop eggs"
"265","20200604-27-918","2020-06-04","27-918","S_reighardi_w_eggs",0,0,0,NA,"S_reighardi_w",79,"Di.Reigh"
"266","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_reighardi_w",79,"Di.Reigh"
"267","20200604-27-918","2020-06-04","27-918","S_reighardi_wo_eggs",0,0,0,NA,"S_reighardi_wo",79,"Di.Reigh"
"268","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"S_reighardi_wo",79,"Di.Reigh"
"269","20200604-27-918","2020-06-04","27-918","Scapholeberis_eggs",0,0,0,NA,"Scapholeberis_spp_eggs",993,"Clad eggs"
"270","20200604-27-918","2020-06-04","27-918","Scapholeberis_w_eggs",0,0,0,NA,"Scapholeberis_spp_w",191,"Sc.Kingi"
"271","20200604-27-918","2020-06-04","27-918","Scapholeberis_wo_eggs",0,0,0,NA,"Scapholeberis_spp_wo",191,"Sc.Kingi"
"272","20200604-27-918","2020-06-04","27-918","Simocephalus_eggs",0,0,0,NA,"Simocephalus_spp_eggs",993,"Clad eggs"
"273","20200604-27-918","2020-06-04","27-918","Simocephalus_w_eggs",0,0,0,NA,"Simocephalus_spp_w",168,"Simo.Ser"
"274","20200604-27-918","2020-06-04","27-918","Simocephalus_wo_eggs",0,0,0,NA,"Simocephalus_spp_wo",168,"Simo.Ser"
"275","20200604-27-918","2020-06-04","27-918","Synchaeta",0,0,0,NA,"Synchaeta sp.",9995,"rotifer"
"276","20200604-27-918","2020-06-04","27-918","T_crassus_eggs",0,0,0,NA,"T_crassus_eggs",994,"Cop eggs"
"277","20200604-27-918","2020-06-04","27-918","T_crassus_w_eggs",0,0,0,NA,"T_crassus_w_eggs",9992,"othercyclo"
"278","20200604-27-918","2020-06-04","27-918","T_crassus_wo_eggs",0,0,0,NA,"T_crassus_wo_eggs",9992,"othercyclo"
"279","20200604-27-918","2020-06-04","27-918","T_prasinus_mexicanus_eggs",0,0,0,NA,"T_prasinus_mexicanus_eggs",994,"Cop eggs"
"280","20200604-27-918","2020-06-04","27-918","T_prasinus_mexicanus_w_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"281","20200604-27-918","2020-06-04","27-918","Cyclopoida_immature",7,0.672054379,0.564701236912986,0.37,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"282","20200604-27-918","2020-06-04","27-918","T_prasinus_mexicanus_wo_eggs",0,0,0,NA,"T_prasinus_mexicanus_w_eggs",9992,"othercyclo"
"283","20200604-27-918","2020-06-04","27-918","Calanoida_immature",4,0.3840310737,0.830424943597511,0.5365,"Temoridae_immature",301,"Temoridae.immature"
"284","20200604-27-918","2020-06-04","27-918","Testudinella",0,0,0,NA,"Testudinella sp.",9995,"rotifer"
"285","20200604-27-918","2020-06-04","27-918","Trichocerca",0,0,0,NA,"Trichocerca sp.",9995,"rotifer"
"286","20200604-27-918","2020-06-04","27-918","Unidentified_Cladoceran",0,0,0,NA,"Unidentified_Cladocerans",990,"unkclad.d"
"287","20200604-27-918","2020-06-04","27-918","Unidentified_Daphnia",0,0,0,NA,"Unidentified_Daphnia",113,"Daph.sp"
"288","20200604-27-918","2020-06-04","27-918","Unidentified_Rotifers",324,31.1065169697,13.6557609496983,NA,"Unidentified_rotifers",9995,"rotifer"
"289","20200618-27-918","2020-06-18","27-918","A_harpae_eggs",0,0,0,NA,"Acroperus_harpae_eggs",993,"Clad eggs"
"290","20200618-27-918","2020-06-18","27-918","A_harpae_w_eggs",0,0,0,NA,"Acroperus_harpae_w",161,"Ac.Harp"
"291","20200618-27-918","2020-06-18","27-918","A_harpae_wo_eggs",0,0,0,NA,"Acroperus_harpae_wo",161,"Ac.Harp"
"292","20200618-27-918","2020-06-18","27-918","A_vernalis_eggs",0,0,0,NA,"A_vernalis_eggs",994,"Cop eggs"
"293","20200618-27-918","2020-06-18","27-918","A_vernalis_w_eggs",0,0,0,NA,"A_vernalis_w",34,"Acan.vern"
"294","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"A_vernalis_w",34,"Acan.vern"
"295","20200618-27-918","2020-06-18","27-918","A_vernalis_wo_eggs",0,0,0,NA,"A_vernalis_wo",34,"Acan.vern"
"296","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"A_vernalis_wo",34,"Acan.vern"
"297","20200618-27-918","2020-06-18","27-918","Alona_eggs",0,0,0,NA,"Alona_spp_eggs",993,"Clad eggs"
"298","20200618-27-918","2020-06-18","27-918","Alona_w_eggs",0,0,0,NA,"Alona_spp_w",181,"Alona.sp"
"299","20200618-27-918","2020-06-18","27-918","Alona_wo_eggs",0,0,0,NA,"Alona_spp_wo",181,"Alona.sp"
"300","20200618-27-918","2020-06-18","27-918","Alonella_eggs",0,0,0,NA,"Alonella_spp_eggs",993,"Clad eggs"
"301","20200618-27-918","2020-06-18","27-918","Alonella_w_eggs",0,0,0,NA,"Alonella_spp_w",9997,"Alonella"
"302","20200618-27-918","2020-06-18","27-918","Alonella_wo_eggs",0,0,0,NA,"Alonella_spp_wo",9997,"Alonella"
"303","20200618-27-918","2020-06-18","27-918","Argulus_eggs",0,0,0,NA,"Argulus_spp_eggs",994,"Cop  eggs"
"304","20200618-27-918","2020-06-18","27-918","Argulus_w_eggs",0,0,0,NA,"Argulus_spp_w",9992,"othercyclo"
"305","20200618-27-918","2020-06-18","27-918","Argulus_wo_eggs",0,0,0,NA,"Argulus_spp_wo",9992,"othercyclo"
"306","20200618-27-918","2020-06-18","27-918","Ascomorpha",0,0,0,NA,"Ascomorpha sp.",9995,"rotifer"
"307","20200618-27-918","2020-06-18","27-918","Asplanchna",0,0,0,NA,"Asplanchna sp.",9995,"rotifer"
"308","20200618-27-918","2020-06-18","27-918","B_coregoni_eggs",1,0,0.10746558677475,NA,"B_coregoni_eggs",993,"Clad eggs"
"309","20200618-27-918","2020-06-18","27-918","B_coregoni_w_eggs",1,0.0981152075,0.322353909003622,0.444,"B_coregoni_w",3,"Eub.Coreg"
"310","20200618-27-918","2020-06-18","27-918","B_coregoni_wo_eggs",2,0.1962304151,0.330717988553619,0.333,"B_coregoni_wo",3,"Eub.Coreg"
"311","20200618-27-918","2020-06-18","27-918","B_deitersi_eggs",0,0,0,NA,"B_deitersi_eggs",993,"Clad eggs"
"312","20200618-27-918","2020-06-18","27-918","B_deitersi_w_eggs",0,0,0,NA,"B_deitersi_w",990,"unkclad.d"
"313","20200618-27-918","2020-06-18","27-918","B_deitersi_wo_eggs",0,0,0,NA,"B_deitersi_wo",990,"unkclad.d"
"314","20200618-27-918","2020-06-18","27-918","B_longimanus_eggs",0,0,0,NA,"Bythotrephes_eggs",993,"Clad eggs"
"315","20200618-27-918","2020-06-18","27-918","B_longimanus_w_eggs",0,0,0,NA,"Bythotrephes_w",200,"Bythothre"
"316","20200618-27-918","2020-06-18","27-918","B_longimanus_wo_eggs",0,0,0,NA,"Bythotrephes_wo",200,"Bythothre"
"317","20200618-27-918","2020-06-18","27-918","B_longirostris_eggs",7,0,0.350271290877,NA,"B_longirostris_eggs",993,"Clad eggs"
"318","20200618-27-918","2020-06-18","27-918","B_longirostris_w_eggs",2,0.1962304151,0.366674428776924,0.36075,"B_longirostris_w",1,"Bo.Longer"
"319","20200618-27-918","2020-06-18","27-918","B_longirostris_wo_eggs",12,1.1773824904,1.17177144175027,0.269791666666667,"B_longirostris_wo",1,"Bo.Longer"
"320","20200618-27-918","2020-06-18","27-918","Brachionus",3,0.2943456226,0.05886912452,NA,"Brachionus sp.",9995,"rotifer"
"321","20200618-27-918","2020-06-18","27-918","C_pengoi_eggs",0,0,0,NA,"Cercopagis_eggs",993,"Clad eggs"
"322","20200618-27-918","2020-06-18","27-918","C_pengoi_w_eggs",0,0,0,NA,"Cercopagis_w",990,"unkclad.d"
"323","20200618-27-918","2020-06-18","27-918","C_pengoi_wo_eggs",0,0,0,NA,"Cercopagis_wo",990,"unkclad.d"
"324","20200618-27-918","2020-06-18","27-918","C_scutifer_eggs",0,0,0,NA,"C_scutifer_eggs",994,"Cop eggs"
"325","20200618-27-918","2020-06-18","27-918","C_scutifer_w_eggs",0,0,0,NA,"C_scutifer_w",154,"Cy.Scut"
"326","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"C_scutifer_w",154,"Cy.Scut"
"327","20200618-27-918","2020-06-18","27-918","C_scutifer_wo_eggs",0,0,0,NA,"C_scutifer_wo",154,"Cy.Scut"
"328","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"C_scutifer_wo",154,"Cy.Scut"
"329","20200618-27-918","2020-06-18","27-918","C_strenuus_eggs",0,0,0,NA,"C_strenuus_eggs",994,"Cop  eggs"
"330","20200618-27-918","2020-06-18","27-918","C_strenuus_w_eggs",0,0,0,NA,"C_strenuus_w",9992,"othercyclo"
"331","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"C_strenuus_w",9992,"othercyclo"
"332","20200618-27-918","2020-06-18","27-918","C_strenuus_wo_eggs",0,0,0,NA,"C_strenuus_wo",9992,"othercyclo"
"333","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"C_strenuus_wo",9992,"othercyclo"
"334","20200618-27-918","2020-06-18","27-918","Calanoid_nauplii",68,6.6718341122,0.786406470745826,0.147075,"Calanoid_nauplii",83,"Cal. Naup"
"335","20200618-27-918","2020-06-18","27-918","Calanoida_immature",3,0.2943456226,0.462800124038165,0.504125,"Immature_calanoids",9993,"othercala"
"336","20200618-27-918","2020-06-18","27-918","Camptocercus_eggs",0,0,0,NA,"Camptocercus_spp_eggs",993,"Clad eggs"
"337","20200618-27-918","2020-06-18","27-918","Camptocercus_w_eggs",0,0,0,NA,"Camptocercus_spp_w",9996,"Cam.rect"
"338","20200618-27-918","2020-06-18","27-918","Camptocercus_wo_eggs",0,0,0,NA,"Camptocercus_spp_wo",9996,"Cam.rect"
"339","20200618-27-918","2020-06-18","27-918","Canthocamptus_eggs",0,0,0,NA,"Harpacticoid_eggs",994,"Cop  eggs"
"340","20200618-27-918","2020-06-18","27-918","Canthocamptus_nauplii",0,0,0,NA,"Harpacticoid_nauplii",85,"Harp.Naup"
"341","20200618-27-918","2020-06-18","27-918","Canthocamptus_w_eggs",0,0,0,NA,"Harpacticoids_w",135,"Harpact"
"342","20200618-27-918","2020-06-18","27-918","Canthocamptus_wo_eggs",0,0,0,NA,"Harpacticoids_wo",135,"Harpact"
"343","20200618-27-918","2020-06-18","27-918","Ceriodaphnia_eggs",0,0,0,NA,"Ceriodaphnia_spp_wggs",993,"Clad eggs"
"344","20200618-27-918","2020-06-18","27-918","Ceriodaphnia_w_eggs",0,0,0,NA,"Ceriodaphnia_spp_w",189,"Cerio.sp"
"345","20200618-27-918","2020-06-18","27-918","Ceriodaphnia_wo_eggs",0,0,0,NA,"Ceriodaphnia_spp_wo",189,"Cerio.sp"
"346","20200618-27-918","2020-06-18","27-918","Chydorids_eggs",0,0,0,NA,"Chydorid_eggs",993,"Clad eggs"
"347","20200618-27-918","2020-06-18","27-918","Chydorids_w_eggs",0,0,0,NA,"Chydorids_w",13,"Ch.Sphae"
"348","20200618-27-918","2020-06-18","27-918","Chydorids_wo_eggs",0,0,0,NA,"Chydorids_wo",13,"Ch.Sphae"
"349","20200618-27-918","2020-06-18","27-918","Collotheca",0,0,0,NA,"Collotheca sp.",9995,"rotifer"
"350","20200618-27-918","2020-06-18","27-918","Conochilus",0,0,0,NA,"Conochilus sp.",9995,"rotifer"
"351","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"Cyclopidae_immature",9992,"othercyclo"
"352","20200618-27-918","2020-06-18","27-918","Cyclopoid_nauplii",9,0.8830368678,0.0868364267961959,0.133611111111111,"Cyclopoid_nauplii",82,"Cycl.Naup"
"353","20200618-27-918","2020-06-18","27-918","D_ambigua_eggs",0,0,0,NA,"D_ambigua_eggs",993,"Clad eggs"
"354","20200618-27-918","2020-06-18","27-918","D_ambigua_w_eggs",0,0,0,NA,"D_ambigua_w",113,"Daph.sp"
"355","20200618-27-918","2020-06-18","27-918","D_ambigua_wo_eggs",0,0,0,NA,"D_ambigua_wo",113,"Daph.sp"
"356","20200618-27-918","2020-06-18","27-918","D_laevis_eggs",0,0,0,NA,"D_laevis_eggs",993,"Clad eggs"
"357","20200618-27-918","2020-06-18","27-918","D_laevis_w_eggs",0,0,0,NA,"D_laevis_w",113,"Daph.sp"
"358","20200618-27-918","2020-06-18","27-918","D_laevis_wo_eggs",0,0,0,NA,"D_laevis_wo",113,"Daph.sp"
"359","20200618-27-918","2020-06-18","27-918","D_longiremis_eggs",0,0,0,NA,"D_longiremis_eggs",993,"Clad eggs"
"360","20200618-27-918","2020-06-18","27-918","D_longiremis_w_eggs",0,0,0,NA,"D_longiremis_w",7,"Da.Long"
"361","20200618-27-918","2020-06-18","27-918","D_longiremis_wo_eggs",0,0,0,NA,"D_longiremis_wo",7,"Da.Long"
"362","20200618-27-918","2020-06-18","27-918","D_lumholtzi_eggs",0,0,0,NA,"D_limholtzi_eggs",993,"Clad eggs"
"363","20200618-27-918","2020-06-18","27-918","D_lumholtzi_w_eggs",0,0,0,NA,"D_lumholtzi_w",113,"Daph.sp"
"364","20200618-27-918","2020-06-18","27-918","D_lumholtzi_wo_eggs",0,0,0,NA,"D_lumholtzi_wo",113,"Daph.sp"
"365","20200618-27-918","2020-06-18","27-918","D_mendotae_eggs",0,0,0,NA,"D_mendotae_eggs",993,"Clad eggs"
"366","20200618-27-918","2020-06-18","27-918","D_mendotae_w_eggs",0,0,0,NA,"D_mendotae_w",9,"Da.G.Men"
"367","20200618-27-918","2020-06-18","27-918","D_mendotae_wo_eggs",2,0.1962304151,1.11655450303794,0.8325,"D_mendotae_wo",9,"Da.G.Men"
"368","20200618-27-918","2020-06-18","27-918","D_nanus_eggs",0,0,0,NA,"D_nanus_eggs",994,"Cop  eggs"
"369","20200618-27-918","2020-06-18","27-918","D_nanus_w_eggs",0,0,0,NA,"D_nanus_w",9992,"othercyclo"
"370","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"D_nanus_w",9992,"othercyclo"
"371","20200618-27-918","2020-06-18","27-918","D_nanus_wo_eggs",0,0,0,NA,"D_nanus_wo",9992,"othercyclo"
"372","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"D_nanus_wo",9992,"othercyclo"
"373","20200618-27-918","2020-06-18","27-918","D_parvula_eggs",0,0,0,NA,"D_parvula_eggs",993,"Clad eggs"
"374","20200618-27-918","2020-06-18","27-918","D_parvula_w_eggs",0,0,0,NA,"D_parvula_w",125,"Da.Parv"
"375","20200618-27-918","2020-06-18","27-918","D_parvula_wo_eggs",0,0,0,NA,"D_parvula_wo",125,"Da.Parv"
"376","20200618-27-918","2020-06-18","27-918","D_pulex_eggs",0,0,0,NA,"D_pulex_eggs",993,"Clad eggs"
"377","20200618-27-918","2020-06-18","27-918","D_pulex_w_eggs",0,0,0,NA,"D_pulex_w",151,"Da.Pulex"
"378","20200618-27-918","2020-06-18","27-918","D_pulex_wo_eggs",0,0,0,NA,"D_pulex_wo",151,"Da.Pulex"
"379","20200618-27-918","2020-06-18","27-918","D_retrocurva_eggs",24,0,1.38625014419696,NA,"D_retrocurva_eggs",993,"Clad eggs"
"380","20200618-27-918","2020-06-18","27-918","D_retrocurva_w_eggs",10,0.9811520753,23.5142516240376,1.96655,"D_retrocurva_w",5,"Da.Retro"
"381","20200618-27-918","2020-06-18","27-918","D_retrocurva_wo_eggs",120,11.773824904,120.230417639717,1.28945,"D_retrocurva_wo",5,"Da.Retro"
"382","20200618-27-918","2020-06-18","27-918","D_rosea_eggs",0,0,0,NA,"D_rosea_eggs",993,"Clad eggs"
"383","20200618-27-918","2020-06-18","27-918","D_rosea_w_eggs",0,0,0,NA,"D_rosea_w",113,"Daph.sp"
"384","20200618-27-918","2020-06-18","27-918","D_rosea_wo_eggs",0,0,0,NA,"D_rosea_wo",113,"Daph.sp"
"385","20200618-27-918","2020-06-18","27-918","D_schodleri_eggs",0,0,0,NA,"D_schodleri_eggs",993,"Clad eggs"
"386","20200618-27-918","2020-06-18","27-918","D_schodleri_w_eggs",0,0,0,NA,"D_schodleri_w",113,"Daph.sp"
"387","20200618-27-918","2020-06-18","27-918","D_schodleri_wo_eggs",0,0,0,NA,"D_schodleri_wo",113,"Daph.sp"
"388","20200618-27-918","2020-06-18","27-918","D_thomasi_eggs",0,0,0,NA,"D_thomasi_eggs",994,"Cop eggs"
"389","20200618-27-918","2020-06-18","27-918","D_thomasi_w_eggs",0,0,0,NA,"D_thomasi_w",31,"Dia.Thoma"
"390","20200618-27-918","2020-06-18","27-918","Cyclopoida_immature",5,0.4905760377,0.565366200822106,0.4292,"D_thomasi_w",31,"Dia.Thoma"
