"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Life_stage","Number_counted","Zoop_density","Zoop_biomass","na.rm"
"256","20010430-16-970",2001-04-30,"16-970","M_edax_w_eggs","Older",0,0,0,TRUE
"257","20010430-16-970",2001-04-30,"16-970","M_edax_w_eggs","Younger",0,0,0,TRUE
"258","20010430-16-970",2001-04-30,"16-970","M_edax_wo_eggs","Older",0,0,0,TRUE
"259","20010430-16-970",2001-04-30,"16-970","M_edax_wo_eggs","Younger",0,0,0,TRUE
"260","20010430-16-970",2001-04-30,"16-970","Moina_w_eggs","Older",0,0,0,TRUE
"261","20010430-16-970",2001-04-30,"16-970","Moina_wo_eggs","Older",0,0,0,TRUE
"262","20010430-16-970",2001-04-30,"16-970","O_birgei_w_eggs","Older",0,0,0,TRUE
"263","20010430-16-970",2001-04-30,"16-970","O_birgei_wo_eggs","Older",0,0,0,TRUE
"264","20010430-16-970",2001-04-30,"16-970","P_poppei_w_eggs","Older",0,0,0,TRUE
"265","20010430-16-970",2001-04-30,"16-970","P_poppei_wo_eggs","Older",0,0,0,TRUE
"266","20010430-16-970",2001-04-30,"16-970","Ploesoma_sp.","Older",0,0,0,TRUE
"267","20010430-16-970",2001-04-30,"16-970","Polyarthra","Older",3,0.0429100908442382,0.0317534672247362,TRUE
"268","20010430-16-970",2001-04-30,"16-970","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"269","20010430-16-970",2001-04-30,"16-970","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"270","20010430-16-970",2001-04-30,"16-970","S_oregonensis_eggs","Egg",0,0,0,TRUE
"271","20010430-16-970",2001-04-30,"16-970","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"272","20010430-16-970",2001-04-30,"16-970","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"273","20010430-16-970",2001-04-30,"16-970","S_oregonensis_wo_eggs","Older",8,0.114426908917968,0.761816495602006,TRUE
"274","20010430-16-970",2001-04-30,"16-970","S_oregonensis_wo_eggs","Younger",4,0.0572134544589842,0.213085726242724,TRUE
"275","20010430-16-970",2001-04-30,"16-970","S_pallidus_w_eggs","Older",0,0,0,TRUE
"276","20010430-16-970",2001-04-30,"16-970","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"277","20010430-16-970",2001-04-30,"16-970","S_reighardi_w_eggs","Older",0,0,0,TRUE
"278","20010430-16-970",2001-04-30,"16-970","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"279","20010430-16-970",2001-04-30,"16-970","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"280","20010430-16-970",2001-04-30,"16-970","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"281","20010430-16-970",2001-04-30,"16-970","Simocephalus_w_eggs","Older",0,0,0,TRUE
"282","20010430-16-970",2001-04-30,"16-970","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"283","20010430-16-970",2001-04-30,"16-970","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"284","20010430-16-970",2001-04-30,"16-970","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"285","20010430-16-970",2001-04-30,"16-970","T_prasinus_mexicanus_wo_eggs","Older",0,0,0,TRUE
"286","20010430-16-970",2001-04-30,"16-970","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"287","20010430-16-970",2001-04-30,"16-970","Temoridae_immature","Younger",0,0,0,TRUE
"288","20010430-16-970",2001-04-30,"16-970","Unidentified_Cladoceran","Older",0,0,0,TRUE
"289","20010430-16-970",2001-04-30,"16-970","Unidentified_Daphnia","Older",0,0,0,TRUE
"290","20010430-16-970",2001-04-30,"16-970","Unidentified_Rotifers","Older",753,10.7704328019038,4.72822000003576,TRUE
"291","20010430-27-918",2001-04-30,"27-918","A_vernalis_eggs","Egg",0,0,0,TRUE
"292","20010430-27-918",2001-04-30,"27-918","A_vernalis_w_eggs","Older",0,0,0,TRUE
"293","20010430-27-918",2001-04-30,"27-918","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"294","20010430-27-918",2001-04-30,"27-918","A_vernalis_wo_eggs","Older",0,0,0,TRUE
"295","20010430-27-918",2001-04-30,"27-918","A_vernalis_wo_eggs","Younger",0,0,0,TRUE
"296","20010430-27-918",2001-04-30,"27-918","Alona_w_eggs","Older",0,0,0,TRUE
"297","20010430-27-918",2001-04-30,"27-918","Alona_wo_eggs","Older",0,0,0,TRUE
"298","20010430-27-918",2001-04-30,"27-918","Asplanchna","Older",0,0,0,TRUE
"299","20010430-27-918",2001-04-30,"27-918","B_coregoni_eggs","Egg",0,0,0,TRUE
"300","20010430-27-918",2001-04-30,"27-918","B_coregoni_w_eggs","Older",0,0,0,TRUE
"301","20010430-27-918",2001-04-30,"27-918","B_coregoni_wo_eggs","Older",0,0,0,TRUE
"302","20010430-27-918",2001-04-30,"27-918","B_longimanus_w_eggs","Older",0,0,0,TRUE
"303","20010430-27-918",2001-04-30,"27-918","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"304","20010430-27-918",2001-04-30,"27-918","B_longirostris_eggs","Egg",4,0.050137451824176,0.0255701004303297,TRUE
"305","20010430-27-918",2001-04-30,"27-918","B_longirostris_w_eggs","Older",0,0,0,TRUE
"306","20010430-27-918",2001-04-30,"27-918","B_longirostris_wo_eggs","Older",2,0.025068725912088,0.0604164671550182,TRUE
"307","20010430-27-918",2001-04-30,"27-918","Brachionus","Older",0,0,0,TRUE
"308","20010430-27-918",2001-04-30,"27-918","C_pengoi_w_eggs","Older",0,0,0,TRUE
"309","20010430-27-918",2001-04-30,"27-918","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"310","20010430-27-918",2001-04-30,"27-918","C_scutifer_w_eggs","Older",0,0,0,TRUE
"311","20010430-27-918",2001-04-30,"27-918","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"312","20010430-27-918",2001-04-30,"27-918","Calanoid_nauplii","Nauplii",703,8.81165715809893,1.64553194236539,TRUE
"313","20010430-27-918",2001-04-30,"27-918","Calanoida_unclass","Younger",25,0.3133590739011,0.742218524048116,TRUE
"314","20010430-27-918",2001-04-30,"27-918","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"315","20010430-27-918",2001-04-30,"27-918","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"316","20010430-27-918",2001-04-30,"27-918","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"317","20010430-27-918",2001-04-30,"27-918","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"318","20010430-27-918",2001-04-30,"27-918","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"319","20010430-27-918",2001-04-30,"27-918","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"320","20010430-27-918",2001-04-30,"27-918","Chydorids_w_eggs","Older",0,0,0,TRUE
"321","20010430-27-918",2001-04-30,"27-918","Chydorids_wo_eggs","Older",0,0,0,TRUE
"322","20010430-27-918",2001-04-30,"27-918","Cyclopidae_immature","Younger",0,0,0,TRUE
"323","20010430-27-918",2001-04-30,"27-918","Cyclopoid_nauplii","Nauplii",315,3.94832433115386,0.699394954826253,TRUE
"324","20010430-27-918",2001-04-30,"27-918","Cyclopoida_unclass","Younger",8,0.100274903648352,0.0591416929687033,TRUE
"325","20010430-27-918",2001-04-30,"27-918","D_ambigua_w_eggs","Older",0,0,0,TRUE
"326","20010430-27-918",2001-04-30,"27-918","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"327","20010430-27-918",2001-04-30,"27-918","D_longiremis_w_eggs","Older",0,0,0,TRUE
"328","20010430-27-918",2001-04-30,"27-918","D_longiremis_wo_eggs","Older",1,0.012534362956044,0.0744361549857822,TRUE
"329","20010430-27-918",2001-04-30,"27-918","D_lumholtzi_w_eggs","Older",0,0,0,TRUE
"330","20010430-27-918",2001-04-30,"27-918","D_lumholtzi_wo_eggs","Older",0,0,0,TRUE
"331","20010430-27-918",2001-04-30,"27-918","D_mendotae_eggs","Egg",0,0,0,TRUE
"332","20010430-27-918",2001-04-30,"27-918","D_mendotae_w_eggs","Older",0,0,0,TRUE
"333","20010430-27-918",2001-04-30,"27-918","D_mendotae_wo_eggs","Older",1,0.012534362956044,0.0345921268546807,TRUE
"334","20010430-27-918",2001-04-30,"27-918","D_parvula_w_eggs","Older",0,0,0,TRUE
"335","20010430-27-918",2001-04-30,"27-918","D_parvula_wo_eggs","Older",0,0,0,TRUE
"336","20010430-27-918",2001-04-30,"27-918","D_pulex_w_eggs","Older",0,0,0,TRUE
"337","20010430-27-918",2001-04-30,"27-918","D_pulex_wo_eggs","Older",0,0,0,TRUE
"338","20010430-27-918",2001-04-30,"27-918","D_retrocurva_eggs","Egg",0,0,0,TRUE
"339","20010430-27-918",2001-04-30,"27-918","D_retrocurva_w_eggs","Older",0,0,0,TRUE
"340","20010430-27-918",2001-04-30,"27-918","D_retrocurva_wo_eggs","Older",0,0,0,TRUE
"341","20010430-27-918",2001-04-30,"27-918","D_schodleri_w_eggs","Older",0,0,0,TRUE
"342","20010430-27-918",2001-04-30,"27-918","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"343","20010430-27-918",2001-04-30,"27-918","D_thomasi_eggs","Egg",15,0.18801544434066,0.0315865946492309,TRUE
"344","20010430-27-918",2001-04-30,"27-918","D_thomasi_w_eggs","Older",1,0.012534362956044,0.0592300731843685,TRUE
"345","20010430-27-918",2001-04-30,"27-918","D_thomasi_w_eggs","Younger",1,0.012534362956044,NA,TRUE
"346","20010430-27-918",2001-04-30,"27-918","D_thomasi_wo_eggs","Older",34,0.426168340505496,1.63114900807578,TRUE
"347","20010430-27-918",2001-04-30,"27-918","D_thomasi_wo_eggs","Younger",8,0.100274903648352,0.128088120226106,TRUE
"348","20010430-27-918",2001-04-30,"27-918","Diaphanosoma_eggs","Egg",0,0,0,TRUE
"349","20010430-27-918",2001-04-30,"27-918","Diaphanosoma_w_eggs","Older",0,0,0,TRUE
"350","20010430-27-918",2001-04-30,"27-918","Diaphanosoma_wo_eggs","Older",1,0.012534362956044,0.0515882999935865,TRUE
"351","20010430-27-918",2001-04-30,"27-918","Diaptomidae_immature","Younger",0,0,0,TRUE
"352","20010430-27-918",2001-04-30,"27-918","Dreissena_veligers","Veliger",59,0.739527414406596,0.343880247699067,TRUE
"353","20010430-27-918",2001-04-30,"27-918","E_carolleeae_eggs","Egg",0,0,0,TRUE
"354","20010430-27-918",2001-04-30,"27-918","E_carolleeae_w_eggs","Older",0,0,0,TRUE
"355","20010430-27-918",2001-04-30,"27-918","E_carolleeae_w_eggs","Younger",0,0,0,TRUE
"356","20010430-27-918",2001-04-30,"27-918","E_carolleeae_wo_eggs","Older",0,0,0,TRUE
"357","20010430-27-918",2001-04-30,"27-918","E_carolleeae_wo_eggs","Younger",1,0.012534362956044,0.0139145966801528,TRUE
"358","20010430-27-918",2001-04-30,"27-918","E_lacustris","Older",0,0,0,TRUE
"359","20010430-27-918",2001-04-30,"27-918","E_lacustris","Younger",0,0,0,TRUE
"360","20010430-27-918",2001-04-30,"27-918","Ergasilus_w_eggs","Older",0,0,0,TRUE
"361","20010430-27-918",2001-04-30,"27-918","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"362","20010430-27-918",2001-04-30,"27-918","Eucyclops_w_eggs","Older",0,0,0,TRUE
"363","20010430-27-918",2001-04-30,"27-918","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"364","20010430-27-918",2001-04-30,"27-918","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"365","20010430-27-918",2001-04-30,"27-918","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"366","20010430-27-918",2001-04-30,"27-918","H_gibberum_w_eggs","Older",0,0,0,TRUE
"367","20010430-27-918",2001-04-30,"27-918","H_gibberum_wo_eggs","Older",0,0,0,TRUE
"368","20010430-27-918",2001-04-30,"27-918","Kellicottia","Older",0,0,0,TRUE
"369","20010430-27-918",2001-04-30,"27-918","Keratella","Older",0,0,0,TRUE
"370","20010430-27-918",2001-04-30,"27-918","L_ashlandi_eggs","Egg",63,0.789664866230772,0.0912062920496541,TRUE
"371","20010430-27-918",2001-04-30,"27-918","L_ashlandi_w_eggs","Older",5,0.06267181478022,0.302203156623317,TRUE
"372","20010430-27-918",2001-04-30,"27-918","L_ashlandi_w_eggs","Younger",0,0,0,TRUE
"373","20010430-27-918",2001-04-30,"27-918","L_ashlandi_wo_eggs","Older",42,0.526443244153848,2.50334460845865,TRUE
"374","20010430-27-918",2001-04-30,"27-918","L_ashlandi_wo_eggs","Younger",0,0,0,TRUE
"375","20010430-27-918",2001-04-30,"27-918","L_kindti_eggs","Egg",0,0,0,TRUE
"376","20010430-27-918",2001-04-30,"27-918","L_kindti_w_eggs","Older",0,0,0,TRUE
"377","20010430-27-918",2001-04-30,"27-918","L_kindti_wo_eggs","Older",0,0,0,TRUE
"378","20010430-27-918",2001-04-30,"27-918","L_macrurus_adult","Older",0,0,0,TRUE
"379","20010430-27-918",2001-04-30,"27-918","L_macrurus_adult","Younger",0,0,0,TRUE
"380","20010430-27-918",2001-04-30,"27-918","L_macrurus_immature","Younger",1,0.012534362956044,0.125706766071953,TRUE
"381","20010430-27-918",2001-04-30,"27-918","L_minutus_eggs","Egg",25,0.3133590739011,0.036192973035577,TRUE
"382","20010430-27-918",2001-04-30,"27-918","L_minutus_w_eggs","Older",4,0.050137451824176,0.162734722145599,TRUE
"383","20010430-27-918",2001-04-30,"27-918","L_minutus_w_eggs","Younger",1,0.012534362956044,NA,TRUE
"384","20010430-27-918",2001-04-30,"27-918","L_minutus_wo_eggs","Older",39,0.488840155285716,1.7482496273411,TRUE
"385","20010430-27-918",2001-04-30,"27-918","L_minutus_wo_eggs","Younger",2,0.025068725912088,0.0289886022360568,TRUE
"386","20010430-27-918",2001-04-30,"27-918","L_sicilis_eggs","Egg",46,0.576580695978024,0.0665950703854618,TRUE
"387","20010430-27-918",2001-04-30,"27-918","L_sicilis_w_eggs","Older",3,0.037603088868132,0.371454748792748,TRUE
"388","20010430-27-918",2001-04-30,"27-918","L_sicilis_w_eggs","Younger",1,0.012534362956044,NA,TRUE
"389","20010430-27-918",2001-04-30,"27-918","L_sicilis_wo_eggs","Older",16,0.200549807296704,1.69799386459951,TRUE
"390","20010430-27-918",2001-04-30,"27-918","L_sicilis_wo_eggs","Younger",2,0.025068725912088,0.119308335597165,TRUE
"391","20010430-27-918",2001-04-30,"27-918","L_siciloides_eggs","Egg",0,0,0,TRUE
"392","20010430-27-918",2001-04-30,"27-918","L_siciloides_w_eggs","Older",0,0,0,TRUE
"393","20010430-27-918",2001-04-30,"27-918","L_siciloides_w_eggs","Younger",0,0,0,TRUE
"394","20010430-27-918",2001-04-30,"27-918","L_siciloides_wo_eggs","Older",0,0,0,TRUE
"395","20010430-27-918",2001-04-30,"27-918","L_siciloides_wo_eggs","Younger",0,0,0,TRUE
"396","20010430-27-918",2001-04-30,"27-918","Loose_Bosmina_eggs","Egg",0,0,0,TRUE
"397","20010430-27-918",2001-04-30,"27-918","Loose_Cladoceran_eggs","Egg",0,0,0,TRUE
"398","20010430-27-918",2001-04-30,"27-918","Loose_Copepod_eggs","Egg",651,8.15987028438464,0.937569095675795,TRUE
"399","20010430-27-918",2001-04-30,"27-918","Loose_Daphnia_eggs","Egg",0,0,0,TRUE
"400","20010430-27-918",2001-04-30,"27-918","M_edax_eggs","Egg",0,0,0,TRUE
"401","20010430-27-918",2001-04-30,"27-918","M_edax_w_eggs","Older",0,0,0,TRUE
"402","20010430-27-918",2001-04-30,"27-918","M_edax_w_eggs","Younger",0,0,0,TRUE
"403","20010430-27-918",2001-04-30,"27-918","M_edax_wo_eggs","Older",4,0.050137451824176,0.24385140281224,TRUE
"404","20010430-27-918",2001-04-30,"27-918","M_edax_wo_eggs","Younger",0,0,0,TRUE
"405","20010430-27-918",2001-04-30,"27-918","Moina_w_eggs","Older",0,0,0,TRUE
"406","20010430-27-918",2001-04-30,"27-918","Moina_wo_eggs","Older",0,0,0,TRUE
"407","20010430-27-918",2001-04-30,"27-918","O_birgei_w_eggs","Older",0,0,0,TRUE
"408","20010430-27-918",2001-04-30,"27-918","O_birgei_wo_eggs","Older",0,0,0,TRUE
"409","20010430-27-918",2001-04-30,"27-918","P_poppei_w_eggs","Older",0,0,0,TRUE
"410","20010430-27-918",2001-04-30,"27-918","P_poppei_wo_eggs","Older",0,0,0,TRUE
"411","20010430-27-918",2001-04-30,"27-918","Ploesoma_sp.","Older",0,0,0,TRUE
"412","20010430-27-918",2001-04-30,"27-918","Polyarthra","Older",0,0,0,TRUE
"413","20010430-27-918",2001-04-30,"27-918","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"414","20010430-27-918",2001-04-30,"27-918","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"415","20010430-27-918",2001-04-30,"27-918","S_oregonensis_eggs","Egg",0,0,0,TRUE
"416","20010430-27-918",2001-04-30,"27-918","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"417","20010430-27-918",2001-04-30,"27-918","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"418","20010430-27-918",2001-04-30,"27-918","S_oregonensis_wo_eggs","Older",2,0.025068725912088,0.175846864974026,TRUE
"419","20010430-27-918",2001-04-30,"27-918","S_oregonensis_wo_eggs","Younger",0,0,0,TRUE
"420","20010430-27-918",2001-04-30,"27-918","S_pallidus_w_eggs","Older",0,0,0,TRUE
"421","20010430-27-918",2001-04-30,"27-918","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"422","20010430-27-918",2001-04-30,"27-918","S_reighardi_w_eggs","Older",0,0,0,TRUE
"423","20010430-27-918",2001-04-30,"27-918","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"424","20010430-27-918",2001-04-30,"27-918","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"425","20010430-27-918",2001-04-30,"27-918","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"426","20010430-27-918",2001-04-30,"27-918","Simocephalus_w_eggs","Older",0,0,0,TRUE
"427","20010430-27-918",2001-04-30,"27-918","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"428","20010430-27-918",2001-04-30,"27-918","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"429","20010430-27-918",2001-04-30,"27-918","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"430","20010430-27-918",2001-04-30,"27-918","T_prasinus_mexicanus_wo_eggs","Older",0,0,0,TRUE
"431","20010430-27-918",2001-04-30,"27-918","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"432","20010430-27-918",2001-04-30,"27-918","Temoridae_immature","Younger",0,0,0,TRUE
"433","20010430-27-918",2001-04-30,"27-918","Unidentified_Cladoceran","Older",0,0,0,TRUE
"434","20010430-27-918",2001-04-30,"27-918","Unidentified_Daphnia","Older",0,0,0,TRUE
"435","20010430-27-918",2001-04-30,"27-918","Unidentified_Rotifers","Older",11,0.137877992516484,0.0605284387147364,TRUE
"436","20010430-29-905",2001-04-30,"29-905","A_vernalis_eggs","Egg",0,0,0,TRUE
"437","20010430-29-905",2001-04-30,"29-905","A_vernalis_w_eggs","Older",0,0,0,TRUE
"438","20010430-29-905",2001-04-30,"29-905","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"439","20010430-29-905",2001-04-30,"29-905","A_vernalis_wo_eggs","Older",3,0.022366589444774,0.0561616787965206,TRUE
"440","20010430-29-905",2001-04-30,"29-905","A_vernalis_wo_eggs","Younger",3,0.022366589444774,0.0221996347840588,TRUE
"441","20010430-29-905",2001-04-30,"29-905","Alona_w_eggs","Older",0,0,0,TRUE
"442","20010430-29-905",2001-04-30,"29-905","Alona_wo_eggs","Older",0,0,0,TRUE
"443","20010430-29-905",2001-04-30,"29-905","Asplanchna","Older",0,0,0,TRUE
"444","20010430-29-905",2001-04-30,"29-905","B_coregoni_eggs","Egg",0,0,0,TRUE
"445","20010430-29-905",2001-04-30,"29-905","B_coregoni_w_eggs","Older",0,0,0,TRUE
"446","20010430-29-905",2001-04-30,"29-905","B_coregoni_wo_eggs","Older",0,0,0,TRUE
"447","20010430-29-905",2001-04-30,"29-905","B_longimanus_w_eggs","Older",0,0,0,TRUE
"448","20010430-29-905",2001-04-30,"29-905","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"449","20010430-29-905",2001-04-30,"29-905","B_longirostris_eggs","Egg",4,0.0298221192596987,0.0152092808224463,TRUE
"450","20010430-29-905",2001-04-30,"29-905","B_longirostris_w_eggs","Older",1,0.00745552981492467,0.0254064788519722,TRUE
"451","20010430-29-905",2001-04-30,"29-905","B_longirostris_wo_eggs","Older",3,0.022366589444774,0.0341474875358406,TRUE
"452","20010430-29-905",2001-04-30,"29-905","Brachionus","Older",4,0.0298221192596987,0.00596442385193974,TRUE
"453","20010430-29-905",2001-04-30,"29-905","C_pengoi_w_eggs","Older",0,0,0,TRUE
"454","20010430-29-905",2001-04-30,"29-905","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"455","20010430-29-905",2001-04-30,"29-905","C_scutifer_w_eggs","Older",0,0,0,TRUE
"456","20010430-29-905",2001-04-30,"29-905","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"457","20010430-29-905",2001-04-30,"29-905","Calanoid_nauplii","Nauplii",1305,9.7294664084767,1.19239179909557,TRUE
"458","20010430-29-905",2001-04-30,"29-905","Calanoida_unclass","Younger",28,0.208754834817891,0.341745393850121,TRUE
"459","20010430-29-905",2001-04-30,"29-905","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"460","20010430-29-905",2001-04-30,"29-905","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"461","20010430-29-905",2001-04-30,"29-905","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"462","20010430-29-905",2001-04-30,"29-905","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"463","20010430-29-905",2001-04-30,"29-905","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"464","20010430-29-905",2001-04-30,"29-905","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"465","20010430-29-905",2001-04-30,"29-905","Chydorids_w_eggs","Older",1,0.00745552981492467,0.014430205470619,TRUE
"466","20010430-29-905",2001-04-30,"29-905","Chydorids_wo_eggs","Older",0,0,0,TRUE
"467","20010430-29-905",2001-04-30,"29-905","Cyclopidae_immature","Younger",0,0,0,TRUE
"468","20010430-29-905",2001-04-30,"29-905","Cyclopoid_nauplii","Nauplii",391,2.91511215763555,0.213290533582972,TRUE
"469","20010430-29-905",2001-04-30,"29-905","Cyclopoida_unclass","Younger",2,0.0149110596298493,0.00699799111119334,TRUE
"470","20010430-29-905",2001-04-30,"29-905","D_ambigua_w_eggs","Older",0,0,0,TRUE
"471","20010430-29-905",2001-04-30,"29-905","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"472","20010430-29-905",2001-04-30,"29-905","D_longiremis_w_eggs","Older",0,0,0,TRUE
"473","20010430-29-905",2001-04-30,"29-905","D_longiremis_wo_eggs","Older",0,0,0,TRUE
"474","20010430-29-905",2001-04-30,"29-905","D_lumholtzi_w_eggs","Older",0,0,0,TRUE
"475","20010430-29-905",2001-04-30,"29-905","D_lumholtzi_wo_eggs","Older",0,0,0,TRUE
"476","20010430-29-905",2001-04-30,"29-905","D_mendotae_eggs","Egg",0,0,0,TRUE
"477","20010430-29-905",2001-04-30,"29-905","D_mendotae_w_eggs","Older",0,0,0,TRUE
"478","20010430-29-905",2001-04-30,"29-905","D_mendotae_wo_eggs","Older",1,0.00745552981492467,0.0719022729835919,TRUE
"479","20010430-29-905",2001-04-30,"29-905","D_parvula_w_eggs","Older",0,0,0,TRUE
"480","20010430-29-905",2001-04-30,"29-905","D_parvula_wo_eggs","Older",0,0,0,TRUE
"481","20010430-29-905",2001-04-30,"29-905","D_pulex_w_eggs","Older",0,0,0,TRUE
"482","20010430-29-905",2001-04-30,"29-905","D_pulex_wo_eggs","Older",0,0,0,TRUE
"483","20010430-29-905",2001-04-30,"29-905","D_retrocurva_eggs","Egg",0,0,0,TRUE
"484","20010430-29-905",2001-04-30,"29-905","D_retrocurva_w_eggs","Older",0,0,0,TRUE
"485","20010430-29-905",2001-04-30,"29-905","D_retrocurva_wo_eggs","Older",0,0,0,TRUE
"486","20010430-29-905",2001-04-30,"29-905","D_schodleri_w_eggs","Older",0,0,0,TRUE
"487","20010430-29-905",2001-04-30,"29-905","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"488","20010430-29-905",2001-04-30,"29-905","D_thomasi_eggs","Egg",0,0,0,TRUE
