"","Sample_ID","biop_152_names","Sample_date","Sample_site","biop_152_codes","Number_counted","Zoop_density","Zoop_biomass","Zoop_len_avg"
"287","20010531-27-918","Eury.Affi",2001-05-31,"27-918","70",2,0.0642802378390227,0.298803019325492,0.8808
"288","20010531-27-918","Harp.Naup",2001-05-31,"27-918","85",0,0,0,NA
"289","20010531-27-918","Harpact",2001-05-31,"27-918","135",0,0,0,NA
"290","20010531-27-918","Ho.Gibber",2001-05-31,"27-918","17",0,0,0,NA
"291","20010531-27-918","Le.Kindti",2001-05-31,"27-918","19",31,0.996343686504851,6.41230837455218,1.81164545454545
"292","20010531-27-918","Li.Macrur",2001-05-31,"27-918","52",0,0,0,NA
"293","20010531-27-918","Meso.edax",2001-05-31,"27-918","40",0,0,0,NA
"294","20010531-27-918","othercala",2001-05-31,"27-918","9993",33,1.06062392434387,3.37403664520714,0.734
"295","20010531-27-918","othercyclo",2001-05-31,"27-918","9992",44,1.4141652324585,1.3633437598112,0.352145238095238
"296","20010531-27-918","Pa.F.Pop",2001-05-31,"27-918","186",0,0,0,NA
"297","20010531-27-918","rotifer",2001-05-31,"27-918","9995",553,17.7734857624898,6.90475816783538,NA
"298","20010531-27-918","Sc.Kingi",2001-05-31,"27-918","191",0,0,0,NA
"299","20010531-27-918","Simo.Ser",2001-05-31,"27-918","168",0,0,0,NA
"300","20010531-27-918","unkclad.d",2001-05-31,"27-918","990",0,0,0,NA
"301","20010531-27-918","Veligers",2001-05-31,"27-918","234",542,17.4199444543751,8.10027417128444,NA
"302","20010531-37-890","Acan.vern",2001-05-31,"37-890","34",12,3.89423769648052,11.2603427414238,0.6973
"303","20010531-37-890","Alona.sp",2001-05-31,"37-890","181",0,0,0,NA
"304","20010531-37-890","Bo.Longer",2001-05-31,"37-890","1",2,0.649039616080086,1.2998733582445,0.367
"305","20010531-37-890","Cal. Naup",2001-05-31,"37-890","83",152,49.3270108220866,4.75066089153917,0.12845
"306","20010531-37-890","Cerio.sp",2001-05-31,"37-890","189",0,0,0,NA
"307","20010531-37-890","Ch.Sphae",2001-05-31,"37-890","13",0,0,0,NA
"308","20010531-37-890","Clad eggs",2001-05-31,"37-890","993",2,0.649039616080086,0.382089621986347,NA
"309","20010531-37-890","Cop eggs",2001-05-31,"37-890","994",105,34.0745798442045,4.35959910120994,NA
"310","20010531-37-890","Cy.Scut",2001-05-31,"37-890","154",0,0,0,NA
"311","20010531-37-890","Cycl.Naup",2001-05-31,"37-890","82",174,56.4664465989675,4.37811228726166,0.1146875
"312","20010531-37-890","Da.G.Men",2001-05-31,"37-890","9",0,0,0,NA
"313","20010531-37-890","Da.Long",2001-05-31,"37-890","7",0,0,0,NA
"314","20010531-37-890","Da.Parv",2001-05-31,"37-890","125",0,0,0,NA
"315","20010531-37-890","Da.Pulex",2001-05-31,"37-890","151",0,0,0,NA
"316","20010531-37-890","Da.Retro",2001-05-31,"37-890","5",180,58.4135654472078,142.524589697681,1.11935
"317","20010531-37-890","Daph.sp",2001-05-31,"37-890","113",0,0,0,NA
"318","20010531-37-890","Di.Ashlan",2001-05-31,"37-890","67",12,3.89423769648052,18.5886303707731,0.87346
"319","20010531-37-890","Di.Minut",2001-05-31,"37-890","64",6,1.94711884824026,5.29346028624483,0.7707
"320","20010531-37-890","Di.Oregon",2001-05-31,"37-890","58",0,0,0,NA
"321","20010531-37-890","Di.Reigh",2001-05-31,"37-890","79",0,0,0,NA
"322","20010531-37-890","Di.Sicil",2001-05-31,"37-890","55",4,1.29807923216017,7.33274102404407,0.9542
"323","20010531-37-890","Di.Sicilo",2001-05-31,"37-890","61",0,0,0,NA
"324","20010531-37-890","Dia.Birg",2001-05-31,"37-890","15",0,0,0,NA
"325","20010531-37-890","Dia.Brach",2001-05-31,"37-890","187",0,0,0,NA
"326","20010531-37-890","Dia.Thoma",2001-05-31,"37-890","31",56,18.1731092502424,75.6760968007446,0.853275
"327","20010531-37-890","Ep.Lacus",2001-05-31,"37-890","73",0,0,0,NA
"328","20010531-37-890","Eub.Coreg",2001-05-31,"37-890","3",0,0,0,NA
"329","20010531-37-890","Eucyclops",2001-05-31,"37-890","43",0,0,0,NA
"330","20010531-37-890","Eury.Affi",2001-05-31,"37-890","70",4,1.29807923216017,6.50620929504674,0.9175
"331","20010531-37-890","Harp.Naup",2001-05-31,"37-890","85",0,0,0,NA
"332","20010531-37-890","Harpact",2001-05-31,"37-890","135",0,0,0,NA
"333","20010531-37-890","Ho.Gibber",2001-05-31,"37-890","17",0,0,0,NA
"334","20010531-37-890","Le.Kindti",2001-05-31,"37-890","19",1,0.324519808040043,13.9457298906662,5.872
"335","20010531-37-890","Li.Macrur",2001-05-31,"37-890","52",0,0,0,NA
"336","20010531-37-890","Meso.edax",2001-05-31,"37-890","40",4,1.29807923216017,3.77329196852478,0.9542
"337","20010531-37-890","othercala",2001-05-31,"37-890","9993",19,6.16587635276082,18.653526353069,0.681396666666667
"338","20010531-37-890","othercyclo",2001-05-31,"37-890","9992",61,19.7957082904426,20.0469877489038,0.450011904761905
"339","20010531-37-890","Pa.F.Pop",2001-05-31,"37-890","186",0,0,0,NA
"340","20010531-37-890","rotifer",2001-05-31,"37-890","9995",91,29.5313025316439,6.74644228934446,NA
"341","20010531-37-890","Sc.Kingi",2001-05-31,"37-890","191",0,0,0,NA
"342","20010531-37-890","Simo.Ser",2001-05-31,"37-890","168",0,0,0,NA
"343","20010531-37-890","unkclad.d",2001-05-31,"37-890","990",0,0,0,NA
"344","20010531-37-890","Veligers",2001-05-31,"37-890","234",47,15.252430977882,7.09238040471514,NA
"345","20010608-1279_20m","Acan.vern",2001-06-08,"1279_20m","34",0,0,0,NA
"346","20010608-1279_20m","Alona.sp",2001-06-08,"1279_20m","181",0,0,0,NA
"347","20010608-1279_20m","Bo.Longer",2001-06-08,"1279_20m","1",14,3.81583022608158,8.96309551947071,0.408593333333333
"348","20010608-1279_20m","Cal. Naup",2001-06-08,"1279_20m","83",81,22.0773034509006,2.12625456817412,0.12845
"349","20010608-1279_20m","Cerio.sp",2001-06-08,"1279_20m","189",0,0,0,NA
"350","20010608-1279_20m","Ch.Sphae",2001-06-08,"1279_20m","13",0,0,0,NA
"351","20010608-1279_20m","Clad eggs",2001-06-08,"1279_20m","993",58,15.8084395080523,9.10094588071587,NA
"352","20010608-1279_20m","Cop eggs",2001-06-08,"1279_20m","994",32,8.72189765961504,1.36396851431286,NA
"353","20010608-1279_20m","Cy.Scut",2001-06-08,"1279_20m","154",0,0,0,NA
"354","20010608-1279_20m","Cycl.Naup",2001-06-08,"1279_20m","82",42,11.4474906782447,0.837580601677207,0.1101
"355","20010608-1279_20m","Da.G.Men",2001-06-08,"1279_20m","9",4,1.09023720745188,19.3168871832733,1.7249
"356","20010608-1279_20m","Da.Long",2001-06-08,"1279_20m","7",0,0,0,NA
"357","20010608-1279_20m","Da.Parv",2001-06-08,"1279_20m","125",0,0,0,NA
"358","20010608-1279_20m","Da.Pulex",2001-06-08,"1279_20m","151",0,0,0,NA
"359","20010608-1279_20m","Da.Retro",2001-06-08,"1279_20m","5",27,7.35910115030019,41.4778253985985,1.251240625
"360","20010608-1279_20m","Daph.sp",2001-06-08,"1279_20m","113",0,0,0,NA
"361","20010608-1279_20m","Di.Ashlan",2001-06-08,"1279_20m","67",2,0.54511860372594,2.21936034122397,0.8074
"362","20010608-1279_20m","Di.Minut",2001-06-08,"1279_20m","64",12,3.27071162235564,7.37297382875335,0.734
"363","20010608-1279_20m","Di.Oregon",2001-06-08,"1279_20m","58",10,2.7255930186297,13.9489561547146,0.905266666666667
"364","20010608-1279_20m","Di.Reigh",2001-06-08,"1279_20m","79",0,0,0,NA
"365","20010608-1279_20m","Di.Sicil",2001-06-08,"1279_20m","55",4,1.09023720745188,8.47485037679701,1.11935
"366","20010608-1279_20m","Di.Sicilo",2001-06-08,"1279_20m","61",0,0,0,NA
"367","20010608-1279_20m","Dia.Birg",2001-06-08,"1279_20m","15",0,0,0,NA
"368","20010608-1279_20m","Dia.Brach",2001-06-08,"1279_20m","187",0,0,0,NA
"369","20010608-1279_20m","Dia.Thoma",2001-06-08,"1279_20m","31",22,5.99630464098534,3.48766261465962,1.0643
"370","20010608-1279_20m","Ep.Lacus",2001-06-08,"1279_20m","73",14,3.81583022608158,30.2109574903989,1.10711666666667
"371","20010608-1279_20m","Eub.Coreg",2001-06-08,"1279_20m","3",0,0,0,NA
"372","20010608-1279_20m","Eucyclops",2001-06-08,"1279_20m","43",0,0,0,NA
"373","20010608-1279_20m","Eury.Affi",2001-06-08,"1279_20m","70",2,0.54511860372594,2.16349347418373,0.8074
"374","20010608-1279_20m","Harp.Naup",2001-06-08,"1279_20m","85",0,0,0,NA
"375","20010608-1279_20m","Harpact",2001-06-08,"1279_20m","135",0,0,0,NA
"376","20010608-1279_20m","Ho.Gibber",2001-06-08,"1279_20m","17",0,0,0,NA
"377","20010608-1279_20m","Le.Kindti",2001-06-08,"1279_20m","19",0,0,0,NA
"378","20010608-1279_20m","Li.Macrur",2001-06-08,"1279_20m","52",0,0,0,NA
"379","20010608-1279_20m","Meso.edax",2001-06-08,"1279_20m","40",12,3.27071162235564,11.9986280817743,0.795166666666667
"380","20010608-1279_20m","othercala",2001-06-08,"1279_20m","9993",32,8.72189765961504,16.182505474481,0.739242857142857
"381","20010608-1279_20m","othercyclo",2001-06-08,"1279_20m","9992",406,110.659076556366,136.645316217118,0.41104
"382","20010608-1279_20m","Pa.F.Pop",2001-06-08,"1279_20m","186",0,0,0,NA
"383","20010608-1279_20m","rotifer",2001-06-08,"1279_20m","9995",588,160.264869495426,63.074855959223,NA
"384","20010608-1279_20m","Sc.Kingi",2001-06-08,"1279_20m","191",0,0,0,NA
"385","20010608-1279_20m","Simo.Ser",2001-06-08,"1279_20m","168",0,0,0,NA
"386","20010608-1279_20m","unkclad.d",2001-06-08,"1279_20m","990",0,0,0,NA
"387","20010608-1279_20m","Veligers",2001-06-08,"1279_20m","234",0,0,0,NA
"388","20010608-1281_10m","Acan.vern",2001-06-08,"1281_10m","34",0,0,0,NA
"389","20010608-1281_10m","Alona.sp",2001-06-08,"1281_10m","181",0,0,0,NA
"390","20010608-1281_10m","Bo.Longer",2001-06-08,"1281_10m","1",92,11.0914759836994,18.6219081148378,0.364303333333333
"391","20010608-1281_10m","Cal. Naup",2001-06-08,"1281_10m","83",41,4.94294038403994,0.618575928590629,0.1508
"392","20010608-1281_10m","Cerio.sp",2001-06-08,"1281_10m","189",0,0,0,NA
"393","20010608-1281_10m","Ch.Sphae",2001-06-08,"1281_10m","13",0,0,0,NA
"394","20010608-1281_10m","Clad eggs",2001-06-08,"1281_10m","993",10,1.2055952156195,0.614853559965944,NA
"395","20010608-1281_10m","Cop eggs",2001-06-08,"1281_10m","994",16,1.9289523449912,0.222504652994735,NA
"396","20010608-1281_10m","Cy.Scut",2001-06-08,"1281_10m","154",0,0,0,NA
"397","20010608-1281_10m","Cycl.Naup",2001-06-08,"1281_10m","82",94,11.3325950268233,1.16512554102168,0.1365
"398","20010608-1281_10m","Da.G.Men",2001-06-08,"1281_10m","9",0,0,0,NA
"399","20010608-1281_10m","Da.Long",2001-06-08,"1281_10m","7",0,0,0,NA
"400","20010608-1281_10m","Da.Parv",2001-06-08,"1281_10m","125",0,0,0,NA
"401","20010608-1281_10m","Da.Pulex",2001-06-08,"1281_10m","151",0,0,0,NA
"402","20010608-1281_10m","Da.Retro",2001-06-08,"1281_10m","5",1,0.12055952156195,0.116328643651434,0.6006
"403","20010608-1281_10m","Daph.sp",2001-06-08,"1281_10m","113",0,0,0,NA
"404","20010608-1281_10m","Di.Ashlan",2001-06-08,"1281_10m","67",0,0,0,NA
"405","20010608-1281_10m","Di.Minut",2001-06-08,"1281_10m","64",2,0.2411190431239,0.473274144907149,0.7098
"406","20010608-1281_10m","Di.Oregon",2001-06-08,"1281_10m","58",10,1.2055952156195,7.45936542441619,1.0192
"407","20010608-1281_10m","Di.Reigh",2001-06-08,"1281_10m","79",0,0,0,NA
"408","20010608-1281_10m","Di.Sicil",2001-06-08,"1281_10m","55",0,0,0,NA
"409","20010608-1281_10m","Di.Sicilo",2001-06-08,"1281_10m","61",0,0,0,NA
"410","20010608-1281_10m","Dia.Birg",2001-06-08,"1281_10m","15",0,0,0,NA
"411","20010608-1281_10m","Dia.Brach",2001-06-08,"1281_10m","187",0,0,0,NA
"412","20010608-1281_10m","Dia.Thoma",2001-06-08,"1281_10m","31",42,5.06349990560189,12.2186366846956,0.637
"413","20010608-1281_10m","Ep.Lacus",2001-06-08,"1281_10m","73",2,0.2411190431239,2.74625413368928,1.3832
"414","20010608-1281_10m","Eub.Coreg",2001-06-08,"1281_10m","3",0,0,0,NA
"415","20010608-1281_10m","Eucyclops",2001-06-08,"1281_10m","43",0,0,0,NA
"416","20010608-1281_10m","Eury.Affi",2001-06-08,"1281_10m","70",0,0,0,NA
"417","20010608-1281_10m","Harp.Naup",2001-06-08,"1281_10m","85",0,0,0,NA
"418","20010608-1281_10m","Harpact",2001-06-08,"1281_10m","135",0,0,0,NA
"419","20010608-1281_10m","Ho.Gibber",2001-06-08,"1281_10m","17",0,0,0,NA
"420","20010608-1281_10m","Le.Kindti",2001-06-08,"1281_10m","19",0,0,0,NA
"421","20010608-1281_10m","Li.Macrur",2001-06-08,"1281_10m","52",0,0,0,NA
"422","20010608-1281_10m","Meso.edax",2001-06-08,"1281_10m","40",2,0.2411190431239,1.69637285602248,1.0192
"423","20010608-1281_10m","othercala",2001-06-08,"1281_10m","9993",11,1.32615473718145,3.11518858825801,0.5096
"424","20010608-1281_10m","othercyclo",2001-06-08,"1281_10m","9992",181,21.8212734027129,24.203258900527,0.386446666666667
"425","20010608-1281_10m","Pa.F.Pop",2001-06-08,"1281_10m","186",0,0,0,NA
"426","20010608-1281_10m","rotifer",2001-06-08,"1281_10m","9995",316,38.0968088135762,15.5332504366063,NA
"427","20010608-1281_10m","Sc.Kingi",2001-06-08,"1281_10m","191",0,0,0,NA
"428","20010608-1281_10m","Simo.Ser",2001-06-08,"1281_10m","168",0,0,0,NA
"429","20010608-1281_10m","unkclad.d",2001-06-08,"1281_10m","990",0,0,0,NA
"430","20010608-1281_10m","Veligers",2001-06-08,"1281_10m","234",3,0.36167856468585,0.16818053257892,NA
"431","20010613-27-918","Acan.vern",2001-06-13,"27-918","34",0,0,0,NA
"432","20010613-27-918","Alona.sp",2001-06-13,"27-918","181",0,0,0,NA
"433","20010613-27-918","Bo.Longer",2001-06-13,"27-918","1",1,0.0727057165839074,0.0612076086217627,0.2548
"434","20010613-27-918","Cal. Naup",2001-06-13,"27-918","83",23,1.67223148142987,0.301945318405682,0.182
"435","20010613-27-918","Cerio.sp",2001-06-13,"27-918","189",0,0,0,NA
"436","20010613-27-918","Ch.Sphae",2001-06-13,"27-918","13",0,0,0,NA
"437","20010613-27-918","Clad eggs",2001-06-13,"27-918","993",71,5.16210587745742,3.22502928222735,NA
"438","20010613-27-918","Cop eggs",2001-06-13,"27-918","994",45,3.27175724627583,0.375924907597093,NA
"439","20010613-27-918","Cy.Scut",2001-06-13,"27-918","154",0,0,0,NA
"440","20010613-27-918","Cycl.Naup",2001-06-13,"27-918","82",35,2.54470008043676,0.375455046820117,0.167844444444444
"441","20010613-27-918","Da.G.Men",2001-06-13,"27-918","9",0,0,0,NA
"442","20010613-27-918","Da.Long",2001-06-13,"27-918","7",0,0,0,NA
"443","20010613-27-918","Da.Parv",2001-06-13,"27-918","125",0,0,0,NA
"444","20010613-27-918","Da.Pulex",2001-06-13,"27-918","151",0,0,0,NA
"445","20010613-27-918","Da.Retro",2001-06-13,"27-918","5",100,7.27057165839074,32.3770885472178,1.21818666666667
"446","20010613-27-918","Daph.sp",2001-06-13,"27-918","113",0,0,0,NA
"447","20010613-27-918","Di.Ashlan",2001-06-13,"27-918","67",2,0.145411433167815,0.662984211404696,0.8554
"448","20010613-27-918","Di.Minut",2001-06-13,"27-918","64",4,0.290822866335629,0.900796007296844,0.7917
"449","20010613-27-918","Di.Oregon",2001-06-13,"27-918","58",0,0,0,NA
"450","20010613-27-918","Di.Reigh",2001-06-13,"27-918","79",0,0,0,NA
"451","20010613-27-918","Di.Sicil",2001-06-13,"27-918","55",0,0,0,NA
"452","20010613-27-918","Di.Sicilo",2001-06-13,"27-918","61",2,0.145411433167815,0.595229864105654,0.91
"453","20010613-27-918","Dia.Birg",2001-06-13,"27-918","15",0,0,0,NA
"454","20010613-27-918","Dia.Brach",2001-06-13,"27-918","187",1,0.0727057165839074,0.292289102421113,0.8008
"455","20010613-27-918","Dia.Thoma",2001-06-13,"27-918","31",8,0.581645732671259,1.58068067231445,0.6825
"456","20010613-27-918","Ep.Lacus",2001-06-13,"27-918","73",2,0.145411433167815,1.08958711996625,1.092
"457","20010613-27-918","Eub.Coreg",2001-06-13,"27-918","3",0,0,0,NA
"458","20010613-27-918","Eucyclops",2001-06-13,"27-918","43",0,0,0,NA
"459","20010613-27-918","Eury.Affi",2001-06-13,"27-918","70",10,0.727057165839074,2.83386424203957,0.79625
"460","20010613-27-918","Harp.Naup",2001-06-13,"27-918","85",0,0,0,NA
"461","20010613-27-918","Harpact",2001-06-13,"27-918","135",0,0,0,NA
"462","20010613-27-918","Ho.Gibber",2001-06-13,"27-918","17",0,0,0,NA
"463","20010613-27-918","Le.Kindti",2001-06-13,"27-918","19",6,0.436234299503444,13.1657830912198,4.04343333333333
"464","20010613-27-918","Li.Macrur",2001-06-13,"27-918","52",0,0,0,NA
"465","20010613-27-918","Meso.edax",2001-06-13,"27-918","40",2,0.145411433167815,0.33299808364882,0.6916
"466","20010613-27-918","othercala",2001-06-13,"27-918","9993",14,1.0178800321747,1.73743446957991,0.503533333333333
"467","20010613-27-918","othercyclo",2001-06-13,"27-918","9992",17,1.23599718192643,1.28551039618436,0.417386666666667
"468","20010613-27-918","Pa.F.Pop",2001-06-13,"27-918","186",0,0,0,NA
"469","20010613-27-918","rotifer",2001-06-13,"27-918","9995",1431,104.041880431571,45.6253818564823,NA
"470","20010613-27-918","Sc.Kingi",2001-06-13,"27-918","191",0,0,0,NA
"471","20010613-27-918","Simo.Ser",2001-06-13,"27-918","168",0,0,0,NA
"472","20010613-27-918","unkclad.d",2001-06-13,"27-918","990",0,0,0,NA
"473","20010613-27-918","Veligers",2001-06-13,"27-918","234",227,16.504197664547,7.67445191401434,NA
"474","20010621-1279_20m","Acan.vern",2001-06-21,"1279_20m","34",0,0,0,NA
"475","20010621-1279_20m","Alona.sp",2001-06-21,"1279_20m","181",0,0,0,NA
"476","20010621-1279_20m","Bo.Longer",2001-06-21,"1279_20m","1",0,0,0,NA
"477","20010621-1279_20m","Cal. Naup",2001-06-21,"1279_20m","83",226,17.0870035948233,2.4203976439457,0.161525
"478","20010621-1279_20m","Cerio.sp",2001-06-21,"1279_20m","189",0,0,0,NA
"479","20010621-1279_20m","Ch.Sphae",2001-06-21,"1279_20m","13",0,0,0,NA
"480","20010621-1279_20m","Clad eggs",2001-06-21,"1279_20m","993",174,13.155480643802,7.90589950220871,NA
"481","20010621-1279_20m","Cop eggs",2001-06-21,"1279_20m","994",170,12.8530558014157,1.479265752806,NA
"482","20010621-1279_20m","Cy.Scut",2001-06-21,"1279_20m","154",0,0,0,NA
"483","20010621-1279_20m","Cycl.Naup",2001-06-21,"1279_20m","82",78,5.89728442653193,0.930067441437324,0.170625
"484","20010621-1279_20m","Da.G.Men",2001-06-21,"1279_20m","9",65,4.91440368877661,90.3409470251343,1.68142
"485","20010621-1279_20m","Da.Long",2001-06-21,"1279_20m","7",0,0,0,NA
"486","20010621-1279_20m","Da.Parv",2001-06-21,"1279_20m","125",0,0,0,NA
"487","20010621-1279_20m","Da.Pulex",2001-06-21,"1279_20m","151",0,0,0,NA
"488","20010621-1279_20m","Da.Retro",2001-06-21,"1279_20m","5",0,0,0,NA
"489","20010621-1279_20m","Daph.sp",2001-06-21,"1279_20m","113",0,0,0,NA
"490","20010621-1279_20m","Di.Ashlan",2001-06-21,"1279_20m","67",4,0.302424842386253,1.44225113861926,0.8736
"491","20010621-1279_20m","Di.Minut",2001-06-21,"1279_20m","64",82,6.19970926891818,16.6424607955602,0.767938888888889
"492","20010621-1279_20m","Di.Oregon",2001-06-21,"1279_20m","58",90,6.80455895369069,42.9616121628347,1.05105
"493","20010621-1279_20m","Di.Reigh",2001-06-21,"1279_20m","79",0,0,0,NA
"494","20010621-1279_20m","Di.Sicil",2001-06-21,"1279_20m","55",2,0.151212421193126,0.872533022557436,0.9646
"495","20010621-1279_20m","Di.Sicilo",2001-06-21,"1279_20m","61",0,0,0,NA
"496","20010621-1279_20m","Dia.Birg",2001-06-21,"1279_20m","15",0,0,0,NA
"497","20010621-1279_20m","Dia.Brach",2001-06-21,"1279_20m","187",0,0,0,NA
"498","20010621-1279_20m","Dia.Thoma",2001-06-21,"1279_20m","31",2,0.151212421193126,0.283379005531096,0.5642
"499","20010621-1279_20m","Ep.Lacus",2001-06-21,"1279_20m","73",12,0.907274527158759,7.1895632790002,1.10413333333333
"500","20010621-1279_20m","Eub.Coreg",2001-06-21,"1279_20m","3",0,0,0,NA
"501","20010621-1279_20m","Eucyclops",2001-06-21,"1279_20m","43",0,0,0,NA
"502","20010621-1279_20m","Eury.Affi",2001-06-21,"1279_20m","70",0,0,0,NA
"503","20010621-1279_20m","Harp.Naup",2001-06-21,"1279_20m","85",0,0,0,NA
"504","20010621-1279_20m","Harpact",2001-06-21,"1279_20m","135",0,0,0,NA
"505","20010621-1279_20m","Ho.Gibber",2001-06-21,"1279_20m","17",0,0,0,NA
"506","20010621-1279_20m","Le.Kindti",2001-06-21,"1279_20m","19",0,0,0,NA
"507","20010621-1279_20m","Li.Macrur",2001-06-21,"1279_20m","52",0,0,0,NA
"508","20010621-1279_20m","Meso.edax",2001-06-21,"1279_20m","40",0,0,0,NA
"509","20010621-1279_20m","othercala",2001-06-21,"1279_20m","9993",45,3.40227947684535,10.2922361376729,0.617301176470588
"510","20010621-1279_20m","othercyclo",2001-06-21,"1279_20m","9992",26,1.96576147551064,2.23918646846528,0.385233333333333
"511","20010621-1279_20m","Pa.F.Pop",2001-06-21,"1279_20m","186",0,0,0,NA
"512","20010621-1279_20m","rotifer",2001-06-21,"1279_20m","9995",16031,1212.04316207351,505.897486043093,NA
"513","20010621-1279_20m","Sc.Kingi",2001-06-21,"1279_20m","191",0,0,0,NA
"514","20010621-1279_20m","Simo.Ser",2001-06-21,"1279_20m","168",0,0,0,NA
"515","20010621-1279_20m","unkclad.d",2001-06-21,"1279_20m","990",0,0,0,NA
"516","20010621-1279_20m","Veligers",2001-06-21,"1279_20m","234",0,0,0,NA
"517","20010621-1281_10m","Acan.vern",2001-06-21,"1281_10m","34",0,0,0,NA
"518","20010621-1281_10m","Alona.sp",2001-06-21,"1281_10m","181",0,0,0,NA
"519","20010621-1281_10m","Bo.Longer",2001-06-21,"1281_10m","1",1,0.141962223142611,0.0847575814850008,0.2184
"520","20010621-1281_10m","Cal. Naup",2001-06-21,"1281_10m","83",221,31.3736513145169,7.05108714868076,0.212333333333333
"521","20010621-1281_10m","Cerio.sp",2001-06-21,"1281_10m","189",0,0,0,NA
"522","20010621-1281_10m","Ch.Sphae",2001-06-21,"1281_10m","13",0,0,0,NA
"523","20010621-1281_10m","Clad eggs",2001-06-21,"1281_10m","993",3,0.425886669427832,0.250719482292165,NA
"524","20010621-1281_10m","Cop eggs",2001-06-21,"1281_10m","994",190,26.972822397096,3.10266956411564,NA
